price,title,province,location,lat,lng,characteristics,agency,updated,timestamp,id_1,id_2
319.900 €,Piso en venta en Oliveros,almeria,Centro (Almería Capital),36.8361861,-2.4634594,"['Superficie construida : 128 m²', 'Superficie útil : 120 m²', 'Habitaciones : 4', 'Baños : 2', 'Planta : 7ª', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : SA624-10776/2045', 'Ascensor', 'Terraza', 'Orientación : Oeste', 'Clasificación:  Disponible', 'Emisiones:  21 Kg CO2/m2 año  A B C D E F G']","Inmuebles de Servicios Inmobiliarios Granalux,S.L",1673910600.0,1697660901094152,38422101802,100500
27.500 €,"Piso en venta en Calle Remo, 30",almeria,"Calle Remo, 30. La Chanca-Pescadería (Almería Capital)",36.8395614624023,-2.4767599105835,"['Superficie construida : 46 m²', 'Superficie útil : 31 m²', 'Referencia : AM9-2302##33000083', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de ALTAMIRA,1672527960.0,1697660905841687,35030669603,103600
52.500 €,Casa adosada en venta en Calle Manuel Vicente,almeria,Calle Manuel Vicente. Quemadero-Esperanza (Almería Capital),36.8494459,-2.4705243,"['Superficie construida : 86 m²', 'Superficie útil : 70 m²', 'Habitaciones : 3', 'Superficie solar : 124 m²', 'Baños : 1', 'Tipo de casa : Adosada', 'Referencia : KU2-0008094812', 'Amueblado : Sin amueblar', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de GIA,1674688080.0,1697660911036844,31716124601,108300
142.000 €,"Piso en venta en Calle Jesús de Perceval, 120, cerca de Paseo de la Caridad",almeria,"Calle Jesús de Perceval, 120, cerca de Paseo de la Caridad. Plaza de Toros-Santa Rita (Almería Capital)",36.847862,-2.4644022,"['Superficie construida : 85 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : Bajo', 'Exterior', 'Antigüedad : Entre 30 y 50 años', 'Conservación : Reformado', 'Referencia : 20464532', 'Tipo suelo : Parquet', 'Vidrios dobles', 'Carpintería exterior : PVC', 'Orientación : Oeste', 'Clasificación:  En trámite', 'Pedir más información']",Sandra,1673824200.0,1697660915002116,38417570488,109800
107.000 €,Piso en venta en Calle Real,almeria,Calle Real. Pechina,36.9151902,-2.440969,"['Superficie construida : 238 m²', 'Superficie útil : 208 m²', 'Habitaciones : 2', 'Baños : 2', 'Referencia : AM9-2298##29000576', 'Terraza', 'Clasificación:  Pendiente de completar', 'Consumo:   A B C D E F G', 'Pedir más información']",Inmuebles de ALTAMIRA,1674860820.0,1697660919787227,25056375649,103600
125.000 €,"Piso en venta en Avenida de la Estación, 10",almeria,"Avenida de la Estación, 10. Oliveros-Altamira-Barrio Alto (Almería Capital)",36.8376,-2.45944,"['Superficie construida : 95 m²', 'Superficie útil : 74 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 4ª', 'Gastos de comunidad : Entre 80 y 100€', 'Referencia : SA947-2207-963EAA/1285', 'Ascensor', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:  48 Kg CO2/m2 año  A B C D E F G']",Inmuebles de KELLER WILLIAMS ALMERIA.,1642806480.0,1697660925815001,26680643833,100500
337.500 €,"Piso en venta en Calle de Miguel de Molina,  s/n",almeria,"Calle de Miguel de Molina,  s/n. Nueva Almería-Cortijo Grande (Almería Capital)",36.8340632,-2.4398514,"['Superficie construida : 134 m²', 'Habitaciones : 4', 'Baños : 2', 'Planta : 5ª', 'Conservación : A estrenar', 'Referencia : SA2468-18707638', 'Garaje', 'Trastero', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:  4,30 Kg CO2/m2 año  A B C D E F G']",Inmuebles de INMOBILIARIA OSUNA,1673478540.0,1697660935194369,2376908463,109700
145.000 €,Casa en venta en Avenida Vilchez,almeria,Avenida Vilchez. Plaza de Toros-Santa Rita (Almería Capital),36.8456702,-2.4614496,"['Superficie construida : 166 m²', 'Superficie útil : 156 m²', 'Superficie solar : 67 m²', 'Habitaciones : 5', 'Baños : 3', 'Antigüedad : Más de 50 años', 'Conservación : A reformar', 'Referencia : 4524857-AC1216', 'Carpintería exterior : Madera', 'Tipo suelo : Gres', 'Cocina equipada', 'Terraza', 'Orientación : Suroeste', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de ALEJANDRO CABRERA SERVICIOS INMOBILIARIOS,1673997000.0,1697660940398376,38428691006,524857
146.000 €,Casa unifamiliar en venta en La Cañada-Costacabana-Loma Cabrera-El Alquián,almeria,La Cañada-Costacabana-Loma Cabrera-El Alquián (Almería Capital),36.8517557,-2.3553334,"['Superficie construida : 131 m²', 'Superficie útil : 131 m²', 'Habitaciones : 4', 'Baños : 2', 'Tipo de casa : Unifamiliar', 'Antigüedad : Entre 20 y 30 años', 'Conservación : En buen estado', 'Referencia : 2793-003520', 'Carpintería interior : Pino', 'Carpintería exterior : Aluminio', 'Tipo suelo : Mármol', 'Cocina', 'Comedor', 'Terraza', 'Orientación : Sur', 'Clasificación:  Disponible', 'Emisiones:  28 Kg CO2/m2 año  A B C D E F G']",Inmuebles de INMOBILIARIA NUEVA ANDALUCIA,1672873740.0,1697660944058713,25863197830,279300
64.000 €,Piso en venta en Plaza de Toros-Santa Rita,almeria,Plaza de Toros-Santa Rita (Almería Capital),36.8439077,-2.4664828,"['Superficie construida : 97 m²', 'Superficie útil : 75 m²', 'Habitaciones : 3', 'Baños : 2', 'Referencia : SA3813-3622817', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']",Inmuebles de Topbrokers,1674688080.0,1697660949629131,35896113837,100500
57.000 €,Casa en venta en Calle Santa Filomena,almeria,Calle Santa Filomena. Oliveros-Altamira-Barrio Alto (Almería Capital),36.8477024,-2.4552205,"['Superficie construida : 73 m²', 'Superficie útil : 60 m²', 'Referencia : KU2-29000234', 'Amueblado : Sin amueblar', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de GIA,1673391660.0,1697660954412684,30920971138,108300
270.000 €,"Piso en venta en Calle General Tamayo, 9",almeria,"Calle General Tamayo, 9. Centro (Almería Capital)",36.837,-2.46256,"['Superficie construida : 165 m²', 'Habitaciones : 5', 'Baños : 3', 'Exterior', 'Conservación : A reformar', 'Referencia : SA2632-PS435', 'Armarios empotrados : 1', 'Garaje : 1', 'Ascensor', 'Terraza', 'Orientación : Norte', 'Clasificación:  Disponible', 'Emisiones:  15 Kg CO2/m2 año  A B C D E F G']",Inmuebles de Serrano Inmobiliaria,1673996940.0,1697660959016614,37540492089,100500
190.000 €,"Piso en venta en Calle del Canónigo Molina Alonso, 4",almeria,"Calle del Canónigo Molina Alonso, 4. Oliveros-Altamira-Barrio Alto (Almería Capital)",36.83474,-2.46179,"['Superficie construida : 104 m²', 'Habitaciones : 2', 'Baños : 1', 'Conservación : En buen estado', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : EP900-1177', 'Amueblado', 'Agua', 'Cocina', 'Puerta blindada', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de NEST INMOBILIARIA,1672873800.0,1697660964111595,38376828646,109300
395.000 €,Casa en venta en Calle Naranjo,almeria,Calle Naranjo. Viator,36.88896186,-2.426205214,"['Superficie construida : 2.500 m²', 'Superficie útil : 2.500 m²', 'Habitaciones : 5', 'Baños : 2', 'Conservación : En buen estado', 'Referencia : 501040-021505', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de INMOBITUNING,1672614600.0,1697660969058678,12585023450,501040
119.600 €,Piso en venta en Calle Murcia,almeria,Calle Murcia. Oliveros-Altamira-Barrio Alto (Almería Capital),36.8452095994495,-2.45741564596153,"['Superficie construida : 83 m²', 'Referencia : AS1-52968649', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de Aliseda Inmobiliaria,1674256140.0,1697660974292682,37534746477,107000
119.000 €,Piso en venta en Los Ángeles-Cruz de Caravaca-Piedras Redondas,almeria,Los Ángeles-Cruz de Caravaca-Piedras Redondas (Almería Capital),36.8505168,-2.4577632,"['Superficie construida : 96 m²', 'Superficie útil : 78 m²', 'Habitaciones : 3', 'Baños : 1', 'Planta : 3ª', 'Exterior', 'Antigüedad : Entre 30 y 50 años', 'Conservación : Reformado', 'Referencia : 4512465-A01', 'Amueblado : A excepción de sofá, mesa salón y decoración', 'Carpintería interior : Puertas de madera en color teca semi mate', 'Tipo suelo : Gres', 'Vidrios dobles', 'Carpintería exterior : PVC', 'Aire acondicionado : Maquina centralizada para toda la casa', 'Puerta blindada : Puerta acorazada con cerrojo interior', 'Ascensor', 'Terraza : Acristalada', 'Orientación : Noroeste', 'Soleado', 'Clasificación:  Disponible', 'Emisiones:  27 Kg CO2/m2 año  A B C D E F G']",Inmuebles de INMOBILIARIA J.F.G.,1673478540.0,169766097937269,27535705495,512465
275.000 €,Piso en venta en Calle Malecón San Blas,almeria,,,,"['Superficie construida : 99 m²', 'Superficie útil : 84 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 3ª', 'Referencia : SA855-3230-02305/1846', 'Armarios empotrados : 1', 'Aire acondicionado', 'Calefacción', 'Garaje : 1', 'Trastero', 'Sistema de seguridad', 'Ascensor', 'Terraza', 'Piscina : Comunitaria', 'Clasificación:  No indicado', 'Pedir más información']",Inmuebles de Indalo Remax,1673565000.0,169766098340946,33354910107,108900
170.000 €,Casa adosada en venta en Regiones,almeria,San Luis-Los Molinos (Almería Capital),36.843534474,-2.449295555,"['Superficie construida : 168 m²', 'Superficie solar : 96 m²', 'Habitaciones : 5', 'Baños : 2', 'Tipo de casa : Adosada', 'Referencia : SA620-02591/1435', 'Comedor', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:  15 Kg CO2/m2 año  A B C D E F G']",Inmuebles de VEN & VIVE,1672873260.0,1697660989559922,25850162617,100500
131.000 €,Piso en venta en Nueva Almería-Cortijo Grande,almeria,Nueva Almería-Cortijo Grande (Almería Capital),36.8364413,-2.4318214,"['Superficie construida : 60 m²', 'Superficie útil : 45 m²', 'Habitaciones : 1', 'Baños : 1', 'Referencia : INB744-001460', 'Amueblado', 'Aire acondicionado : Aire acondicionado frío/calor', 'Calefacción : Calefacción central', 'Ascensor : Con ascensor', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de INMOBILIARIA CASA ESPAÑA,1673996820.0,1697660994040307,34186621753,103800
44.600 €,Piso en venta en Avenida de Largo Caballero,almeria,Avenida de Largo Caballero. Castell del Rey (Almería Capital),36.848920953,-2.470604681,"['Superficie construida : 89 m²', 'Superficie útil : 70 m²', 'Habitaciones : 3', 'Baños : 1', 'Referencia : KU2-0005667520', 'Amueblado : Sin amueblar', 'Clasificación:  Pendiente de completar', 'Consumo:   A B C D E F G', 'Pedir más información']",Inmuebles de GIA,1673996460.0,1697660999264303,30929635490,108300
70.000 €,"Piso en venta en Avenida de Largo Caballero, cerca de Calle de la Cala Cerrada",almeria,"Avenida de Largo Caballero, cerca de Calle de la Cala Cerrada. Quemadero-Esperanza (Almería Capital)",36.8470153,-2.4678885,"['Superficie construida : 90 m²', 'Superficie útil : 70 m²', 'Habitaciones : 3', 'Baños : 1', 'Planta : 3ª', 'Exterior', 'Conservación : En buen estado', 'Referencia : 4523743-PI9811', 'Garaje : 1', 'Balcón', 'Orientación : Noreste', 'Soleado', 'Clasificación:  Disponible', 'Emisiones:  1 Kg CO2/m2 año  A B C D E F G']",Inmuebles de EXPERTOINMOBILIARIO,1673910600.0,1697661004055943,38360697932,523743
330.000 €,"Piso en venta en Avenida de Federico García Lorca, cerca de Calle Hermanos Machado",almeria,"Avenida de Federico García Lorca, cerca de Calle Hermanos Machado. Centro (Almería Capital)",36.8360914,-2.4621859,"['Superficie construida : 160 m²', 'Superficie útil : 130 m²', 'Habitaciones : 4', 'Baños : 2', 'Planta : 4ª', 'Exterior', 'Antigüedad : Entre 30 y 50 años', 'Conservación : A reformar', 'Gastos de comunidad : Entre 20 y 40€', 'Referencia : 514659-CALLE FEDERICO GARCIA LORCA', 'Tipo suelo : Terrazo', 'Carpintería exterior : Aluminio', 'Cocina', 'Comedor', 'Garaje : 1', 'Ascensor', 'Adaptado a personas con movilidad reducida', 'Balcón', 'Orientación : Sureste', 'Soleado', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de ALMERICRIS INMOBILIARIA,1673824200.0,1697661012258551,37549908306,514659
89.000 €,Piso en venta en Altamira,almeria,Oliveros-Altamira-Barrio Alto (Almería Capital),36.8414079,-2.4541155,"['Superficie construida : 90 m²', 'Superficie útil : 75 m²', 'Habitaciones : 3', 'Baños : 1', 'Planta : 2ª', 'Referencia : SA1598-015883/2815', 'Comedor', 'Ascensor', 'Terraza', 'Orientación : Este', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']",Inmuebles de ZAPILLO INVERSIONES,1674860760.0,1697661017727596,23381735308,100500
329.000 €,"Ático en venta en Calle de Francisco Piedra Cuadrado, 8",almeria,"Calle de Francisco Piedra Cuadrado, 8. Retamar-Cabo de Gata (Almería Capital)",36.8338,-2.31554,"['Superficie construida : 103 m²', 'Superficie útil : 83 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 4ª', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : SA4838-3468-00857/10757', 'Amueblado', 'Armarios empotrados : 1', 'Aire acondicionado', 'Calefacción : Central', 'Garaje : 1', 'Ascensor', 'Terraza', 'Piscina : Comunitaria', 'Orientación : Este', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']",Inmuebles de RE/MAX SOLUCION II,1673824200.0,1697661023059411,36725759040,100500
115.000 €,"Piso en venta en Calle de María Auxiliadora, 26",almeria,"Calle de María Auxiliadora, 26. Oliveros-Altamira-Barrio Alto (Almería Capital)",36.8467,-2.4538,"['Superficie construida : 101 m²', 'Superficie útil : 74 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 1ª', 'Referencia : SA947-2207-2893NSM/1285', 'Amueblado', 'Tipo suelo : Gres', 'Agua', 'Terraza', 'Orientación : Norte', 'Clasificación:  Disponible', 'Emisiones:  31 Kg CO2/m2 año  A B C D E F G']",Inmuebles de KELLER WILLIAMS ALMERIA.,1673910540.0,1697661028250122,37509085494,100500
155.300 €,Piso en venta en Avenida de la Vega de Acá,almeria,Avenida de la Vega de Acá. Nueva Almería-Cortijo Grande (Almería Capital),36.8263553,-2.438749,"['Superficie construida : 64 m²', 'Superficie útil : 53 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 1ª', 'Exterior', 'Antigüedad : Menos de 5 años', 'Conservación : A estrenar', 'Gastos de comunidad : Entre 20 y 40€', 'Referencia : 4993737-VAIKA2D', 'Armarios empotrados : 1', 'Tipo suelo : Tarima flotante', 'Vidrios dobles', 'Carpintería exterior : PVC', 'Aire acondicionado : Frío', 'Cocina equipada', 'Comedor', 'Lavadero', 'Portero automático', 'Ascensor', 'Adaptado a personas con movilidad reducida', 'Terraza', 'Jardín : Comunitario', 'Piscina : Comunitaria', 'Orientación : Norte', 'Soleado', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de EL PUERTO INMOBILIARIA,1673391900.0,1697661034185636,25011996460,993737
118.000 €,Piso en venta en Nueva Andalucía,almeria,Nueva Andalucía (Almería Capital),36.8426572,-2.4433805,"['Superficie construida : 60 m²', 'Superficie útil : 60 m²', 'Habitaciones : 2', 'Baños : 1', 'Planta : 3ª', 'Exterior', 'Antigüedad : Entre 10 y 20 años', 'Conservación : Reformado', 'Gastos de comunidad : Incluidos', 'Referencia : 2793-005316', 'Armarios empotrados : 1 empotrado', 'Carpintería interior : Haya', 'Tipo suelo : Mármol', 'Vidrios dobles', 'Carpintería exterior : Aluminio blanco', 'Aire acondicionado : Salon y dormitorio', 'Calefacción : Salon y dormitorio', 'Cocina : Amueblada', 'Comedor', 'Garaje', 'Portero automático', 'Puerta blindada', 'Ascensor', 'Orientación : Sur', 'Soleado', 'Clasificación:  Disponible', 'Emisiones:  28 Kg CO2/m2 año  A B C D E F G']",Inmuebles de INMOBILIARIA NUEVA ANDALUCIA,1672873740.0,1697661039836185,419164894,279300
53.550 €,"Piso en venta en Calle C/Alta de La Fuentecica, nº 1",almeria,"Calle C/Alta de La Fuentecica, nº 1. Quemadero-Esperanza (Almería Capital)",36.846494,-2.471166,"['Superficie construida : 60 m²', 'Superficie útil : 50 m²', 'Habitaciones : 3', 'Antigüedad : Más de 50 años', 'Referencia : SH1-60580147', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:  24,18 Kg CO2/m2 año  A B C D E F G']",Inmuebles de Servihabitat Servicios Inmobiliarios,1674428760.0,1697661043779754,35061241131,102500
105.000 €,"Piso en venta en Avenida de Federico García Lorca, 161, cerca de Calle Granada",almeria,"Avenida de Federico García Lorca, 161, cerca de Calle Granada. Centro (Almería Capital)",36.8453146454449,-2.45904825874878,"['Superficie construida : 101 m²', 'Superficie útil : 89 m²', 'Habitaciones : 3', 'Baños : 1', 'Planta : 2ª', 'Antigüedad : Más de 50 años', 'Conservación : A reformar', 'Referencia : 4524857-AC1089', 'Aire acondicionado : Frío y calor', 'Ascensor', 'Terraza', 'Orientación : Suroeste', 'Clasificación:  Disponible', 'Emisiones:  21 Kg CO2/m2 año  A B C D E F G']",Inmuebles de ALEJANDRO CABRERA SERVICIOS INMOBILIARIOS,1673997000.0,16976610508915,35847363123,524857
246.000 €,"Piso en venta en Calle Mariana, 14",almeria,"Calle Mariana, 14. Centro (Almería Capital)",36.8401,-2.46775,"['Superficie construida : 119 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 1ª', 'Referencia : SA1238-KC01221/3928', 'Armarios empotrados : 1', 'Teléfono', 'Aire acondicionado', 'Comedor', 'Trastero', 'Puerta blindada', 'Ascensor', 'Balcón', 'Clasificación:  Disponible', 'Emisiones:  20 Kg CO2/m2 año  A B C D E F G']",Inmuebles de Look & Find Almería Centro,1672787340.0,1697661056299786,35094644402,100500
56.200 €,Piso en venta en Calle Andalucia Es,almeria,Calle Andalucia Es. Gádor,36.9609,-2.50905,"['Superficie construida : 108 m²', 'Superficie útil : 84 m²', 'Habitaciones : 3', 'Baños : 1', 'Referencia : KU2-0009963220', 'Amueblado : Sin amueblar', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de GIA,1673996460.0,1697661061721188,30850358782,108300
119.000 €,Piso en venta en Calle Rs los Hidalgos 128,almeria,Calle Rs los Hidalgos 128. San Luis-Los Molinos (Almería Capital),36.850515,-2.4361668,"['Superficie construida : 135 m²', 'Superficie útil : 135 m²', 'Referencia : AM9-2298##29002104', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de ALTAMIRA,1674860820.0,1697661066163736,35074440860,103600
895.000 €,Chalet en venta en Calle de Laujar,almeria,Calle de Laujar. Huércal de Almería,36.88213,-2.45056,"['Superficie construida : 550 m²', 'Superficie útil : 400 m²', 'Habitaciones : 6', 'Superficie solar : 900 m²', 'Baños : 6', 'Conservación : En buen estado', 'Referencia : XA214-229659', 'Amueblado', 'Cocina', 'Comedor', 'Garaje : Privado 1 plazas', 'Puerta blindada', 'Trastero', 'Sistema de seguridad : Videovigilancia', 'Terraza : 40.00 m2', 'Jardín : Privado', 'Piscina : Privada', 'Orientación : Sur', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de MMC INMOBILIARIA Y ASESORIA,1673996940.0,1697661071393266,100059812359,108900
350.000 €,Casa en venta en Calle Pechina,almeria,Calle Pechina. Pechina,36.9165002,-2.4412427,"['Superficie construida : 2.000 m²', 'Superficie útil : 2.000 m²', 'Habitaciones : 5', 'Baños : 3', 'Conservación : En buen estado', 'Referencia : 501040-021430', 'Amueblado', 'Vidrios dobles', 'Aire acondicionado : Frío y calor', 'Garaje : Más de 2', 'Terraza', 'Piscina : Propia', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de INMOBITUNING,1672614600.0,1697661076069925,4168236621,501040
62.500 €,Piso en venta en Calle Genoveses,almeria,Calle Genoveses. Quemadero-Esperanza (Almería Capital),36.8477915,-2.4704704,"['Superficie construida : 102 m²', 'Superficie útil : 102 m²', 'Planta : 3ª', 'Conservación : A reformar', 'Referencia : EP618-11292-2025', 'Portero automático', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:  12 Kg CO2/m2 año  A B C D E F G']",Inmuebles de VIVANTIAL,1674860820.0,1697661081281075,27572277564,109300
189.000 €,Piso en venta en Avenida Vega de Aca,almeria,Avenida Vega de Aca. Nueva Almería-Cortijo Grande (Almería Capital),36.8312831,-2.4383249,"['Superficie construida : 87 m²', 'Superficie útil : 75 m²', 'Habitaciones : 2', 'Baños : 1', 'Planta : 5ª', 'Exterior', 'Antigüedad : Entre 5 y 10 años', 'Conservación : En buen estado', 'Gastos de comunidad : Entre 40 y 60€', 'Referencia : 514659-CALLE AVDA VEGA ACA', 'Armarios empotrados : 2', 'Tipo suelo : Gres', 'Carpintería exterior : PVC', 'Aire acondicionado : Frío y calor', 'Calefacción : Central', 'Puerta blindada', 'Ascensor', 'Adaptado a personas con movilidad reducida', 'Terraza', 'Jardín : Comunitario', 'Piscina : Comunitaria', 'Orientación : Este', 'Soleado', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de ALMERICRIS INMOBILIARIA,1673824200.0,1697661086826731,38378646137,514659
125.000 €,Casa en venta en Calle Diseminado Alquián Níjar Cr 1 Póligono 38 Parcela,almeria,Calle Diseminado Alquián Níjar Cr 1 Póligono 38 Parcela. La Cañada-Costacabana-Loma Cabrera-El Alquián (Almería Capital),36.8383229,-2.3775773,"['Superficie construida : 300 m²', 'Superficie útil : 270 m²', 'Habitaciones : 7', 'Baños : 2', 'Referencia : EP456-17055', 'Garaje', 'Trastero', 'Terraza', 'Jardín', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de INMOBILIARIA CANO,1673565000.0,1697661090431175,16760325512,109300
199.900 €,Chalet en venta en Calle Vélez,almeria,Calle Vélez. Viator,36.886846345,-2.421714276,"['Superficie construida : 142 m²', 'Superficie útil : 135 m²', 'Habitaciones : 3', 'Baños : 3', 'Referencia : EP456-17809', 'Aire acondicionado', 'Garaje', 'Terraza : 15 m²', 'Clasificación:  Disponible', 'Emisiones:  49 Kg CO2/m2 año  A B C D E F G']",Inmuebles de INMOBILIARIA CANO,1673651400.0,1697661095724442,28378879217,109300
199.900 €,Piso en venta en Calle de los Juegos de Languedoc Rosellón,almeria,Calle de los Juegos de Languedoc Rosellón. Retamar-Cabo de Gata (Almería Capital),36.8397793,-2.3077663,"['Superficie construida : 81 m²', 'Superficie útil : 68 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 2ª', 'Gastos de comunidad : Entre 80 y 100€', 'Referencia : SA1373-MG-00165/4995', 'Armarios empotrados : 1', 'Tipo suelo : Mármol', 'Agua', 'Calefacción', 'Garaje : 1', 'Trastero', 'Ascensor', 'Terraza', 'Piscina : Comunitaria', 'Orientación : Sur', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']",Inmuebles de TOYOMAR INMOBILIARIA,1673824200.0,1697661101345288,38334543890,100500
225.000 €,"Piso en venta en Calle del Fresador, 1",almeria,"Calle del Fresador, 1. San Luis-Los Molinos (Almería Capital)",36.8527283,-2.4486089,"['Planta : 1ª', 'Conservación : A estrenar', 'Referencia : 4520574-20021214', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de INMOBILIARIA ESPACIO MADRID,1673392020.0,169766110692567,3477336370,109700
97.000 €,Piso en venta en Calle Montalbán,almeria,Calle Montalbán. Villablanca-Torrecárdenas (Almería Capital),36.8617231,-2.4483914,"['Superficie construida : 103 m²', 'Superficie útil : 79 m²', 'Habitaciones : 3', 'Baños : 1', 'Planta : 2ª', 'Gastos de comunidad : Entre 20 y 40€', 'Referencia : SA3689-EXP04079/8930', 'Armarios empotrados : 1', 'Tipo suelo : Gres', 'Agua', 'Teléfono', 'Aire acondicionado', 'Comedor', 'Balcón', 'Terraza', 'Orientación : Norte', 'Clasificación:  Disponible', 'Emisiones:  24 Kg CO2/m2 año  A B C D E F G']",Inmuebles de eXp Realty,1675120080.0,1697661112586707,31666667523,100500
119.900 €,Casa adosada en venta en Carrera del Perú,almeria,Carrera del Perú. San Luis-Los Molinos (Almería Capital),36.8432327,-2.4519219,"['Superficie construida : 114 m²', 'Superficie solar : 60 m²', 'Habitaciones : 4', 'Baños : 2', 'Tipo de casa : Adosada', 'Conservación : En buen estado', 'Referencia : SA3491-23009015', 'Armarios empotrados : 1', 'Terraza', 'Orientación : Sur', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']",Inmuebles de VENTACASA,1674342540.0,1697661118112454,37527634533,100500
72.000 €,Piso en venta en La Chanca-Pescadería,almeria,La Chanca-Pescadería (Almería Capital),36.8383868,-2.4765193,"['Superficie construida : 90 m²', 'Superficie útil : 90 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 1ª', 'Conservación : En buen estado', 'Referencia : 514659-CTRINQUETE', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de ALMERICRIS INMOBILIARIA,1673824200.0,1697661123476261,74173912154,101600
229.000 €,Piso en venta en San Luis-Los Molinos,almeria,San Luis-Los Molinos (Almería Capital),36.845845628,-2.442566518,"['Superficie construida : 120 m²', 'Superficie útil : 106 m²', 'Habitaciones : 3', 'Baños : 2', 'Gastos de comunidad : Entre 40 y 60 €', 'Referencia : INB744-001577', 'Amueblado', 'Aire acondicionado : Aire acondicionado frío/calor', 'Garaje : Con 1 garaje/s', 'Trastero : Con trastero', 'Ascensor : Con ascensor', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de INMOBILIARIA CASA ESPAÑA,1673996820.0,1697661128716385,34245544828,103800
38.100 €,Piso en venta en Calle Huesca,almeria,Calle Huesca. Los Ángeles-Cruz de Caravaca-Piedras Redondas (Almería Capital),36.861377135,-2.446768289,"['Superficie construida : 74 m²', 'Superficie útil : 50 m²', 'Referencia : KU2-0026020724', 'Amueblado : Sin amueblar', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de GIA,1672614240.0,1697661133589924,30834092911,108300
216.500 €,Piso en venta en Plaza de Toros-Santa Rita,almeria,Plaza de Toros-Santa Rita (Almería Capital),36.8427908,-2.4648013,"['Superficie construida : 128 m²', 'Habitaciones : 3', 'Baños : 2', 'Referencia : SA3813-3622306', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']",Inmuebles de Topbrokers,1674342420.0,1697661136737789,35855101721,100500
140.200 €,Piso en venta en Avenida del Médico Francisco Pérez Company,almeria,Avenida del Médico Francisco Pérez Company. Villablanca-Torrecárdenas (Almería Capital),36.8600427,-2.4402207,"['Superficie construida : 92 m²', 'Habitaciones : 2', 'Baños : 1', 'Interior : Lisas', 'Exterior : Ladrillo', 'Referencia : EP561-423219', 'Cocina', 'Garaje : Comunitario 1 plazas', 'Trastero', 'Sistema de seguridad : Videovigilancia', 'Ascensor', 'Terraza : 9.68 m2', 'Piscina : Comunitaria', 'Orientación : Sur', 'Clasificación:  En trámite', 'Pedir más información']",Inmuebles de GPB INMOBILIARIA,1674169620.0,169766114222917,33367508011,109300
96.900 €,Piso en venta en Ciudad Jardin,almeria,Ciudad Jardín-Tagarete-Zapillo (Almería Capital),36.8329447,-2.4482878,"['Superficie construida : 77 m²', 'Superficie útil : 70 m²', 'Habitaciones : 2', 'Baños : 1', 'Planta : 4ª', 'Referencia : SA787-HAOL04007INF96./3716', 'Tipo suelo : Gres', 'Agua', 'Aire acondicionado', 'Calefacción', 'Comedor', 'Orientación : Sureste', 'Clasificación:  Disponible', 'Emisiones:  65 Kg CO2/m2 año  A B C D E F G']",Inmuebles de HogarAbitat,1672960020.0,1697661147491484,35093330060,100500
