price,title,province,location,lat,lng,characteristics,agency,updated,numeric_data
46.000 €,Piso en venta en Calle de Serrablo, 64, cerca de Calle Nuestra Señora del Pilar,Calle de Serrablo, 64, cerca de Calle Nuestra Señora del Pilar. Sabiñánigo,42.5183,-0.36733,['Superficie construida : 110 m²', 'Superficie útil : 90 m²', 'Habitaciones : 4', 'Baños : 1', 'Planta : 4ª', 'Gastos de comunidad : Entre 10 y 20€', 'Referencia : 7BBE45FF9F9E1016C8B432D844A567C6-50-99-000115', 'Ascensor', 'No se aceptan mascotas', 'Clasificación:  No indicado', 'Pedir más información'],Inmuebles de HABITALE EMIFER,1673565000.0,{'timestamp': '1699541828577197', 'soft_url': 'piso_sabinanigo_centro_urbano_38390353590_100900_'}
383.000 €,Chalet en venta en Calle de la Autonomía de Aragón, 24,Calle de la Autonomía de Aragón, 24. Sabiñánigo,42.522361,-0.370381,['Superficie construida : 287 m²', 'Superficie útil : 262 m²', 'Habitaciones : 5', 'Baños : 3', 'Conservación : En buen estado', 'Referencia : IN240-246', 'Agua : Individual_gasoleo', 'Calefacción : Individual_gasoleo', 'Cocina : Amueblada y equipada', 'Comedor : 27 m², con', 'Garaje', 'Orientación : Norte|sur|este|oeste', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de OROELCASA,1673046660.0,{'timestamp': '1699541831219073', 'soft_url': 'chalet_sabinanigo_centro_urbano_26742465964_102200_'}
94.999 €,Piso en venta en Calle de Serrablo, cerca de Calle de Luis Buñuel,Calle de Serrablo, cerca de Calle de Luis Buñuel. Sabiñánigo,42.51826,-0.36638,['Superficie construida : 90 m²', 'Superficie útil : 89 m²', 'Habitaciones : 3', 'Baños : 1', 'Conservación : En buen estado', 'Gastos de comunidad : 35', 'Referencia : EP319-VYP.116H.03.11', 'Amueblado', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de VyP,1672787460.0,{'timestamp': '1699541833978226', 'soft_url': 'piso_sabinanigo_centro_urbano_39168070488_109300_'}
451.000 €,Casa en venta en Calle Espadilla, 6,Calle Espadilla, 6. Sallent de Gállego,42.7728,-0.332676,['Superficie construida : 236 m²', 'Baños : 1', 'Referencia : B8098C186CFF69FA14704816C46F7920-50-99-000113', 'No se aceptan mascotas', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de HABITALE EMIFER,1673219400.0,{'timestamp': '1699541836522035', 'soft_url': 'casa_sallent_de_gallego_centro_urbano_38342854823_100900_'}
189.000 €,Casa en venta en Calle Medio,Calle Medio. Cartirana (Sabiñánigo),42.531775021,-0.381562642,['Superficie construida : 316 m²', 'Superficie útil : 290 m²', 'Habitaciones : 5', 'Baños : 3', 'Conservación : A estrenar', 'Referencia : 513123-2019-209', 'Clasificación:  Exento', 'Pedir más información'],Inmuebles de FINCAS L´ALDABA,1674083400.0,{'timestamp': '1699541839003392', 'soft_url': 'casa_cartirana_95075560087_513123_'}
124.999 €,Piso en venta en Plaza de Santa Ana,Plaza de Santa Ana. Sabiñánigo,42.04563,-0.40794,['Superficie construida : 90 m²', 'Superficie útil : 90 m²', 'Habitaciones : 3', 'Baños : 1', 'Conservación : En buen estado', 'Referencia : EP319-VYP.174H.03.11', 'Aire acondicionado : Frío', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de VyP,1672787460.0,{'timestamp': '1699541841431644', 'soft_url': 'piso_sabinanigo_centro_urbano_39171974027_109300_'}
252.000 €,Piso en venta en Camino del Pueyo,  s/n,Camino del Pueyo,  s/n. Panticosa,42.7221238,-0.2927283,['Superficie construida : 58 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : Bajo', 'Conservación : A estrenar', 'Referencia : -B1 – BAJO D', 'Garaje', 'Trastero', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de GARLAN INMOBILIARIA,1674860760.0,{'timestamp': '1699541847711528', 'soft_url': 'piso_panticosa_centro_urbano_3594701892_109700_'}
375.000 €,Casa adosada en venta en Argualas,Panticosa,42.726554,-0.2984064,['Superficie construida : 162 m²', 'Superficie útil : 131 m²', 'Habitaciones : 3', 'Baños : 2', 'Tipo de casa : Adosada', 'Gastos de comunidad : Más de 100€', 'Referencia : SA3677-PAN-2012-CAMINOSARAS/8848', 'Armarios empotrados : 1', 'Calefacción', 'Chimenea', 'Terraza', 'Piscina : Comunitaria', 'Orientación : Norte', 'Urbanizado', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de GARLAN INMOBILIARIA,1674169380.0,{'timestamp': '169954185036141', 'soft_url': 'casa_adosada_panticosa_centro_urbano_29260337888_100500_'}
104.000 €,Apartamento en venta en Calle Vico, 2,Calle Vico, 2. Escarrilla (Sallent de Gállego),42.732735,-0.311243,['Superficie construida : 40 m²', 'Superficie útil : 35 m²', 'Habitaciones : 1', 'Baños : 1', 'Planta : 1ª', 'Antigüedad : Entre 10 y 20 años', 'Referencia : IN240-264', 'Garaje', 'Ascensor', 'Orientación : Oeste', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de OROELCASA,1673046660.0,{'timestamp': '1699541852933592', 'soft_url': 'apartamento_escarrilla_29238206332_102200_'}
590.000 €,Casa adosada en venta en Calle Santa Cruz, 6,Calle Santa Cruz, 6. Escarrilla (Sallent de Gállego),42.735535101,-0.315028103,['Superficie útil : 115 m²', 'Habitaciones : 4', 'Baños : 2', 'Tipo de casa : Adosada', 'Antigüedad : Entre 10 y 20 años', 'Conservación : En buen estado', 'Referencia : 19852447', 'Amueblado', 'Armarios empotrados : Más de 2', 'Carpintería exterior : Madera', 'Tipo suelo : Parquet', 'Agua', 'Luz : Otra compañía', 'Gas : Otra compañía', 'Calefacción : Gasoil', 'Chimenea', 'Cocina equipada', 'Comedor', 'Garaje : 1', 'Sistema de seguridad', 'Adaptado a personas con movilidad reducida', 'Terraza', 'Jardín : Comunitario', 'Piscina : Comunitaria', 'Orientación : Este', 'Urbanizado', 'Calle alumbrada', 'Calle asfaltada', 'Clasificación:  En trámite', 'Pedir más información'],Conikas2008@hotmail.com,1672787400.0,{'timestamp': '1699541855388234', 'soft_url': 'casa_adosada_escarrilla_945856910008344_109800_'}
